text,rating,label,category
These are very pretty. I cant wear any silver or other fake metal jewelry but I wasnt sure about these because they are stainless steel. The green stone is clear and vibrant. Good size. I wore them and they didnt bother my ears..no itching or redness. Only drawback for me was the post is a bit too long so I couldnt sleep with them in at night. Other than that they are very nice for you or as a gift. They come in a beautiful black black box that opens like a clam shell design.,5.0,2,clothing
This is a beautiful keychain.. Printing is clear. The weight of this seems good and not flimsy at all. Comes in a sturdy box great for gift giving.,5.0,2,clothing
"This company makes the best key chains. The words are easy and clear to read. There is a good weight to the dogtag, not flimsy. Good quality metal. Comes in a little plastic bag inside of a manilla colored box that protects it from getting scratched in shipping. This makes a great gift for anyone.",5.0,2,clothing
These are a very nice pair of pants. They fit well. The material is soft and not hard like some denim. It is a dressy/casual pant. The leg length is just right. Very comfortable to wear all day.,5.0,2,clothing
"These are very nice looking necklaces. The gold tone looks very natural, like real gold. The chains are on the thinner dainty side but they do feel like they would last if you care for your jewelry. The design on them, looks nice and when all 3 are worn together, they look great but also look wonderful worn seperatly. Pretty set for you or as gifts.",5.0,2,clothing
I love this keychain. The weight is good on this...not too heavy and certainly not light. The saying is hilarious and is so clear making it easy to read. Comes in a ting ziplock bag to protect it from getting scratched. Then its put in a thick box. Makes a great gift for someone who is retiring or already retired. The saying is perfect!,5.0,2,clothing
True to size. This bathing suit has the mesh built inside and 2 huge pockets in front. The material is soft and moves as you do..not klingy. The leg length is very nice at just above the knee.. Great for wearing as shorts as well. Beautiful blue color.,5.0,2,clothing
This is a beautiful and very thick sweater. It stretches nicely. Very warm and not scratchy. The color is supposed to be a hunter green but looks more like a darker grey almost charcoal....but its fine unless you had your heart set on the greener color. Fits good and loosely to stay comfy all day. Sleeve lengths are just right and the body is a good length.,5.0,2,clothing
"Beautiful sweater! A nice light thin material, very soft and stretchy. I especially like the neck part on this because its not one of those tight ones that have a tendency to ""choke"" you. The sleeve length is good as is the body part. Very nice sweater.",5.0,2,clothing
These are very silky. They fit nice.. Easy to move in them. Nice product,5.0,2,clothing
Fits as described. It is a beautiful black with tiny white flecks that look like stars.. The whole shirt pattern reminds me of outer space. The material is very soft and stretchy. A great warm sweat shirt. Nice ribbing on cuffs and bottom of shirt. Shirt length is great and doesnt crawl up when you move. I love it and would love more in different colors.,5.0,2,clothing
"What a beautiful key ring. The words are very clearly printed on the shiny tag. There is a good weight to this key ring. It comes in a little plastic bag that is inside of a wooden gift box. Inside the lid it says "" a gift for you"". There are lots of uses for this wooden box as well. Makes for great gift giving to that special grson.",5.0,2,clothing
"This is a nice necklace. The two circles are free flowing, not connected to stop movement. Nice color . Makes a great thoughtful and  surprise gift.",5.0,2,clothing
This is a very  nice little bag.  It looks small until you open it up. You can push the sides out at the bottom and it becomes more square. There is a lot more room inside than I thought. The color is a nice black. The material is sturdy with an easy smooth zipper. The shoulder strap has a gold chain that can be used as a dressy purse for those special times. Very cool.,5.0,2,clothing
"This is a beautiful sweater. It is very thick, soft and stretchy. When you think of sweater weather..this is the sweater you want to wear. It has the zipper at the top and when it is zipped all the way up, its a turtle neck. When the zipper is down, it becomes a collar..so it is a very versatile piece of clothing. Anyone would love to get this as a gift..",5.0,2,clothing
"Perfect fit. The material is linen so it moves with you nicely. The colors are bright and Hawaian like. Short sleeves are the right length...shirt body is a good length, not too long.",5.0,2,clothing
"This is such a great sweatshirt!! It is a comfy fit, not a clingy one. I dont like close fitting clothes. The material is a soft fuzzy stretchy kind. The zipper moves up and down very easy. I love this shirt. It is nice and warm. The sleeves are perfect. Definatly a good buy!",5.0,2,clothing
This is such a beautiful key chain. It has a nice heavy weight to it. Its very shiney with clear printing o it. The crown is a nice touch.  This  will make your key chain sparkle. Any woman would love to add this to their keys! It comes in a beautiful wooden box that can be used to hold other treasures. Makes a wonderful gift!,5.0,2,clothing
"I got the 3x because I love my sweaters big. This was not. The sleeves fit well but its not as loose as I would like. The material is very stretchy, very soft and thin. I would describe this as an old fashioned button up sweater. I used to love to wear these as a blouse sweater with no shirt under it. It is such a comfy sweater but I wish it was just a bit bigger.",4.0,2,clothing
"This is such a pretty necklace. It isnt bulky or heavy. The metal colors on the chain and beads look good, not fake and cheap. Nice length for a teen. Comes in a very pretty box for gift giving.",5.0,2,clothing
I got a 1x hoping it was ok but it is more of a smaller medium..so its not true to size. It is a beautiful green with pink and white flowers. The skirted part has a nice flow to it..good for twirling lol. Nice length on the dress and sleeves. The material is good quality and stretchy. Too bad it is too small.,3.0,1,clothing
This is a beautiful wallet. You can smell the leather but not over powering. Box it came in was good and inside is a hard plastic case with the wallet inside that. Great for gift giving. There is a lot of credit card slots. On one flap there is a mesh pocket that would be a good spot for the drivers liscense and more reg spots on top of that one. Then you flip that over and there are more slots on each side of that. The bill holding section is a great size that is easy to put money in and take out without having to struggle. Good quality wallet.,5.0,2,clothing
"This is a beautiful dainty bracelet. The gift box is covered in plastic and is a sparkly metal looking design. Perfect for gift giving. This is so eaxy to put on. Just open it by pulling the gold tone bead down the black string, put it on you wrist then pull the bead up to where you want it. So light on your wrist I sometimes forget Im wearing it. Looks great with other bracelets too. The gold ""code "" symbols look nice , not like a cheap off color type. It reminds me of the old tyme friendship bracelets that we used to make with strings and tie on our wrists. Reaaly love the symplicity of this look.",5.0,2,clothing
"This is described as ""heavy"" but its not that thick. It is a good t-shirt material though. The fit is good. Sleeve and body length are nice. Stretchy but not that it would lose its shape. Comfortable to wear. Nice shirt.",4.0,2,clothing
I love this shirt. It says its a pajama/lounge shirt but I bet it could easily be an outdoor shirt as well. The material is a thick stretchy tshirt type. The collar sits just at the collar bone..not too low and not too high to choke you. The sleeves are nice and long and I can cover my hands in them as I love to do. The color and pattern are a nice Christmas holiday and are beautiful and bright. The print is nice and clear with no smudges or blurs.  Fits very well and so comfortable.,5.0,2,clothing
"I love this bracelet! It reminds me of the old leather friendship bracelets. This is made of a nice thin black string. It has a gold bead that you pull to the size you need then after its on your wrist, you pull the bead up to keep the bracelet on. The ""code symbols"" are beautiful and dainty dots and bars. One thing I noticed is that the bar part actually stays on top of your wrist..unlike other bracelets where they turn around and end up on the wrist underneath. Im thinking because its so light it is balanced better?.?.  These would look good layered with many other bracelets. This is one that you can keep on all the time. Can even wear as an ankle bracelet. With the adjustable ball it is a one size fits all ! The box it comes in a a very sparkly blackish grey diamond looking. Great for gift giving.",5.0,2,clothing
"I love this bracelet! It reminds me of the old leather friendship bracelets. This is made of a nice thin black string. It has a gold bead that you pull to the size you need then after its on your wrist, you pull the bead up to keep the bracelet on. The ""code symbols"" are beautiful and dainty dots and bars. One thing I noticed is that the bar part actually stays on top of your wrist..unlike other bracelets where they turn around and end up on the wrist underneath. Im thinking because its so light it is balanced better?.?.  These would look good layered with many other bracelets. This is one that you can keep on all the time. Can even wear as an ankle bracelet. With the adjustable ball it is a one size fits all !",5.0,2,clothing
"I got an xlg not knowing how the sizing is. It looks more like a medium...so sizing is an issue. The material is soft, stetches but is very thin so I would think its more for spring and summer. Other than that this is a nice looking grey color pant.",4.0,2,clothing
"Nice loose fitting t-shirt. Sleeve length is good.. Body length is good. The nice blue colors go well together. Fits perfect. The material is of good quality, with a bit of stretch as a good t- shirt should be.",5.0,2,clothing
"This is such a beautiful sweater. The picture shows that its a regular length but it really is shorter almost just below the waistline. It is like the old fashioned knit sweaters that we used to wear but cant find in the past years. It is thick, stretchy, soft and an all around cozy top! This is what you want to wear in the cool fall weather and even in the winter with a shirt under if you like. The green color is absolutly beautiful. I got a small size but since its so stretchy, I bet a medium/large could wear it...just might be short at the waist. The sleeve length is great to cover your hands when they are cold.",4.0,2,clothing
What a nice and comfy underwear...even for picky teenagers. The material is soft and stretchy. They dont ride up anywhere and make the wearer feel confident in wearing them. They are not tight anywhere and the leg length is just right.,5.0,2,clothing
I like the material on the sleeves . The shirt material does not stretch and it was too small. I can wear 2x and 3x but I barely got this over my chest. The color combo is nice and neutral so I think Im going to give this as a gift. It is thin material so I think it look nice with a turtle neck shirt under it.,5.0,2,clothing
This is a nice tote bag. The color I received is more of a deep blue not like the picture but thats fine..looks like a man could use it then lol. There are 2 nice shorter handles and no shoulder strap. It is like a big purse. There is an outer pouch that also has a zipper on on it. Double zipper on to that slides very smooth and easy. No pouches inside but the bag looks bigger on the inside. This would expand and hold a lot of stuff. The material is strong and sturdy.,5.0,2,clothing
Omg this duffle bag is huge! It is a nice thick and sturdy material. The handles have a comfortable feel in your hand that should make it easy to carry when full. Big nice pockets. This would easily replace a larger suitcase. Zippers slide easy.,5.0,2,clothing
I absolutlely love this sweater. I am a big girl and had my doubts about the sizing. This has a wonderful fit..stretchy but comes back as it doesnt overstretch. It is a very light and thin soft material but not so thin that it will fall apart .the sleeves are a great length..neckline falls in a good place. Would love to get more in more colors. Good quality.,5.0,2,clothing
This is a wonderful scarf. It is so soft and stretchy but it doesnt over stretch and become odd shaped like some do. It is wide enough to go around your neck for warmth and fashion. It also works for going around your shoulders as well. I really like the subdued coloring.  Good thickness.,5.0,2,clothing
"This is a long wallet, not like it shows in the picture. The spaces that hold each credit card is too tight. The cards are hard to put in and take out..especially on the top because in the corners, the zipper is too close so you end up scratching the card across the zipper. The only way to avoid that is to fold the zipper back as you remove/put in the card. The inner zipper that holds the coins was very hard to open so I kept opening and closing it to loosen it and it moved more smoothly after that. I guess it might be an ok wallet if you dont need to use the top card slots. It was nice to hold though.",1.0,0,clothing
"I ordered this in a large but it looks more like a smaller medium. Order it 1- 2 sizes bigger than you need. That being said... I love the think material. It is so soft and fuzzy. It also has a good thickness and weight to it. The hood is not overly large and with no tie strings, I think it should still work nicely because it almost hugs your head. The zipper is nice, shiny and glides up and down easily. Other than the not true to sizing this is a beautiful and nice sweater/ jacket. There are 2 zippered pockets that are nice as well",4.0,2,clothing
This is a wonderful pullover. It is stretchy and very soft. It feels like a very thick long undershirt material. True to size. Nice grey color. Sleeve length is nice and not overly long.,5.0,2,clothing
"Very comfortable sweater. The material is nice, soft and has a bit of a stretch to it. Love the color...its just like in the picture",5.0,2,clothing
This is a very silky smooth material. It has good movement for active times. Fits as expected and nice and long.,4.0,2,clothing
As it says for men or women. These sunglasses are very light and dont hurt on the ears or bridge of your nose. Very crisp view. Block sunlight and glare very well.,5.0,2,clothing
"These have a bit of a stretch to them but they were still kind of snug. After wearing them, they get a bit looser. Very comfortable. Good sturdy material.",5.0,2,clothing
This was for someone who wears a large and this was a bit baggy. But it is very comfortable. Soft thick material that will be great for those cold winter days.,5.0,2,clothing
Nice white shirt. Good fit. Can be for dress or casual wear.,5.0,2,clothing
Wonderful material..soft a bit stretchy. Good fit and very comfortable.,5.0,2,clothing
"This is a nice pant but the color received is darker almost grey blue , not like the picture. But thats ok. They fit well. Can be worn as dress or casual. The length is good.",5.0,2,clothing
"My 18 yr old grson loves these. He is very active on dirt bikes , 4 wheelers and swimming when hes with his friends. He loves the leg length and says they are very comfortable with a slight stretchy feel. They are cool and dry fast when wet.",5.0,2,clothing
"I love this sweater and even tho its a mans sweater, a woman could also wear it. The material is like a soft thick thermal shirt. It stretches ok. I like the collar because it goes just under my neck and doesnt ""choke"" me like some sweaters do. The color is nice and bright. The sleeves are just the right length that if your hands get cold you can tuck them in to the sleeve lol.",5.0,2,clothing
Very nice soft material but a large seemed to be smaller. I would go up 1 size when ordering it. The color is good and material is nice for a tee shirt.,5.0,2,clothing
My grson only wears the skinny jeans and has a hard time finding the ones he likes. ( hes 18). He liked the fit and even the slight stretch. They look good on him.,5.0,2,clothing
This is a true to size very nice shirt. It looks like it could even be a dress shirt as well as casual everyday. It is soft not harsh. Sleeve length is wonderful.,5.0,2,clothing
"My 18 yr old grson loves these shorts. The only drawback was not having the liner but he just wears them as shorts until he will go swiming. He wore them with his friends and got soaked in a water fight. He said they dried pretty quickly. Very comfy, nice material with a  cool pattern.",5.0,2,clothing
"I got this shirt for my 18 yr old grson. He is picky about his clothes but he loves it!! The material is soft, moves with him ( not stiff ). The shirt and sleeve length are perfect.  Fits nicely. Good quality material.",5.0,2,clothing
"This is such a nice check holder. It can expand if you fill it with new checks, a pen and lots of credit cards. It also has a slot that you can add some bills. Very soft and smells great since its real leather.!",5.0,2,clothing
I like this dress more than I thought I would. It fits as expected.  I went up a size but that wasn't necessary because it has a lot of spandex. Stops at the knee so I wish it was shorter but overall it feels well made and the elastic has held up after two washings.  Recommended for the price alone.,4.0,2,clothing
Fits true to size. The waist and inseam are exact which is difficult to guage in a brand we've never tried.  Not too skinny and the rips are stylish.  My teenage son loves them.  Recommended.,5.0,2,clothing
"LOVE LOVE LOVE these tights. They're perfect for winter. Opaque and so so soft. There is just enough spandex that it holds it's shape all day with all the sitting I do. Also, the control top is a gift that I expected but didn't know would be so freaking awesome. The color is more of a medium gray than the blue-gray in the picture but I expected that so I didn't feel deceived. I would highly recommend.",5.0,2,clothing
"Love this bag. It's very sturdy and has held up nicely even though I cram it full of items that I need for when I commute. Shoes, my kindle, lotions, sprays, sanitizer, headphones etc. The reversible part of the bag is ridiculous because that material would easily show dirt and would be illogical for what I use the bag for but the colors are nice (black & gray). I would highly recommend an everyday tote bag.",5.0,2,clothing
Purchased for my 13 year old daughter who has an average sized head. The hat is somewhat small. She perches it on her head so it fits and will stay on but to me a hat needs to fit snugly on your head but what do I know about the whole 'starving artist' look. The quality is okay. The material is light enough for the summer which is good and overall it's an adorable find. Packaging was good but I removed one star for the sizing. I would recommend it for anyone with a smaller head (you know if your noggin is average or larger).,4.0,2,clothing
"Worth every penny...The cabinet is the perfect size. Not too large and fits perfectly over the door. Even when I open and close the door often the unit doesn't move, bang or shift. The quality is excellent, it appears to be well made and should last a long time. Now to the interior...the space is excellent. I have fine jewelry as well as everyday pieces and they all fit perfectly. I would buy this again, in a heartbeat. I will update if anything starts to fall apart but as of today, i am happy with my purchase.",5.0,2,clothing
Nice scarf. the pictures don't accurately represent how HUGE this scarf is. I actually decided to use mine as a couch throw instead. It's the perfect weight and size spring or fall. The material is pretty as well so that's a plus. I would buy again but not for fashion.,4.0,2,clothing
"Purchased for my daughter for school. Comfortable but entirely too short. Didn't pay attention to the measurements when ordering. On my 13 year old slim, 5' 4&#34; daughter the small fit her mid to upper thigh. Not exactly appropriate for gym class but still a good buy.",4.0,2,clothing
"Very nice bag. The strap is long and comfortable to wear for a long period of time and even when the bag is full, it doesn't strain my neck or shoulders. The pockets or sections are deceptive because although the bag appears to be very big, it's sewn in a weird place that decreases the amount of space in the middle section. Still I was able to get my Kindle, wallet and phone in the bag and still have space for my compact, lip gloss and keys. good material and color as well. I'd buy again.",5.0,2,clothing
"Decent shorts. My son likes them but they run a little long. The waist is okay but it hits below his knee and  he is approximately 5'11&#34; and 170 lbs and we purchased a size Lg. Aside from the sizing, they're breathable and so far have held up well in the wash.",4.0,2,clothing
I didn't expect a bag for under $20 to be so well made and look it as well. The material is soft. As a crossbody bag I do wish the straps were longer but it does sit in a good place for easy access. Not a lot of space inside but I've made that work as well by minimizing and using this bag as a weekend bag.<br />Overall a good purchase and recommended.,5.0,2,clothing
"So comfortable and attractive. There are certain brands that I know will fit well and for me this is one of them. The pewter color with the beading is very flattering and the heel height is perfect. I've worn them twice for extended periods and so far...no issues with fit, sizing or workmanship.",5.0,2,clothing
Nice watches for the price. One arrived broken but the other two are nice. Large faces and sturdy straps. I would recommend.,4.0,2,clothing
"Great fit, very comfortable and the colors are as expected and depicted. I am a size 10 and these fit wonderfully and look great with jeans or a skirt. I wore them for a 10 hour day and my feet did not fall off at the end of the day. I know that its a good brand but sometimes you never know what you're going to get.. I was pleasantly surprised.<br />Highly recommend.",5.0,2,clothing
"I really wanted to like these jeans so although I bought three different style in one order and rated the other two as soon as I put them on, I waited with this one. I've worn them since and I still cannot fall in love. The wash is good, it's a dark denim which I wanted and expected. the fit is horrendous. The waist is high, higher than I measured, the material is very loose which although they have stretch should still mean that they fit, they don't. I am a size 12-14, I usually buy 14 in jeans if they have stretch but these are incredibly loose. The waist is loose and gape and although I like the length, the shape of the jeans make the bootcut very unattractive. I wanted to love them,  I really tried but because of the color and the fact that I can leave them for winter and through a sweat shirt over it with sneakers, I rated them a 3. Oh well, I still have two pairs I absolutely love!",3.0,1,clothing
"Wonderful wedge sandal and I recommend. My only negative was that the white was not as white as I thought it would be. I wouldn't go as far as say it was a off white but it was not pure white. I bought it to match a new blouse for a weekend excursion and that top is very white so it looks a little off to me. Or maybe it's just me.. anyway. Still cute and I will wear it very often because it is really comfortable. The overall fit is good and the straps are not too tight on me. I am a size 10, average foot, not wide but not narrow. Great purchase and FAST Amazon speed of light shipping.",4.0,2,clothing
"Not in love with it I didn't realize the glitter heel would be so.... obvious. I should have paid more attention to zooming in on the picture than squealing at the great deal. Still a pretty great shoe, comfortable and attractive. I'll just wait for girls night out to pull it out of my closet. Great FAST shipping as always..",4.0,2,clothing
"I purchased three pairs of different styles of jeans and this is by far my favorite. The fit is as expected, it's a legging type jean, a.k.a Jegging. However, the material is not the typical legging type spandex that I was expecting. The quality is a lot better and even though it's a Levi 's brand I was pleasantly surprised. Now for the fit. It fits like a second skin without feeling painted on. It is not a low rise or high waist and I am a curvy size 14 with my curves in the hips and behind but not in the waist. These were not gaping in the waist and molded just right to everywhere else. I hope this review helps because online shopping isn't always fun and you never know what you are going to get.<br />Pro's:<br />True to size<br />Fits as a jean style legging should<br />Great length<br />Attractive color<br />It's Levi's!",5.0,2,clothing
"I am 5'7&#34; or just a little under and these fit EXACTLY as expected. The length is great and I love the fact that although they came rolled up they still have the option of unrolling the cuff and having just a regular seam showing. The design is even nicer than shown and again, the fit is exactly right. Very flattering. I am not a teenager and I just left my 20's so low rise isn't attractive anymore but high waist is still odd, these are just right.<br />And of course Amazon Prime had it to my door in under 2 days. Shopping from home bonus!",5.0,2,clothing
What the heck is pickleball?!?!,3.0,1,clothing
"Recently I received this Baggallini tote bag to review. I have purchased three Baggalini purses over the last few years but this is my first tote.  This bag has much to recommend it, a great tote for work or travel.  The fabric is a nice quality water-resistant nylon (yes, I did spray water on it and it beaded up). This fabric is much more practical than regular cloth bags which get wet in the rain and don’t necessarily protect the contents. The nylon fabric can be wiped clean with a damp cloth, another advantage.  The metal bumpers on the bottom of the tote save the fabric, a small detail missing on many totes and purses.<br /><br />The bag itself is well designed.  You have a choice of using the 11” drop length handles or the removable, adjustable cross-body strap which helps to customize the fit. The inside of the bag offer RFID protection with credit card slots to keep your information safe.<br /><br />If you carry electronic devices with you, you will appreciate the cell phone pocket and another zippered compartment that can accommodate an iPad.  The only recommendation I would make is to make the cell phone pocket a bit longer; my large phone does fit but would like a bit more room so that it isn’t so close to the zipper.<br /><br />The baggage handle sleeve is a great addition to this tote.  When the zipper is closed you have an additional pocket with a magnetic clasp.  When unzipped, it allows the tote sleeve to slip over the luggage handle, one less article for you to juggle on your way to work or through the airport.<br /><br />This is my favorite Baggallini so far, thanks to a practical design and size (approximately 15” W, 12” H,  5” D) and quality components.",5.0,2,clothing
"I frequently travel for work and pleasure, and am always on the lookout for lightweight yet roomy bags as I travel by train and storage space is limited.<br /><br />I've been using Vera Bradley totes for at least 20 year, but most were over-the-shoulder style. So I loved the idea that this can be worn as a messenger bag, but also includes a sewn-on loop for sliding over a suitcase handle, for which my shoulders are grateful!<br /><br />The bag  looks small from the outside, but you are able to accommodate enough clothes easily for an entire weekend. It includes a phone pocket, 2 zip pockets, and 2 slip pockets. The interior has a mesh overlay with a pocket to keep your valuables organized. It's also carry-on compliant, measures 18. 5 inches Wide, 12. 5 inches high, and 6. 5 inches deep with a 6. 5 inch strap drop and an additional 52. 5 inch removable, adjustable strap.<br /><br />And I love that the exterior is weather-repellent, meaning if you accidentally spill on it, you can easily wipe it off and have it looking good as new. This has become my new favorite travel gear and looks and feels great!",5.0,2,clothing
"I am a longtime Brooks wearer, so when I was offered the chance to try out Mizuno's Women's Court Tennis Shoe, I jumped at the chance. I have a lot of foot issues including severe arthritis and overpronation, so was looking for a shoe that would offer stability and comfort. (Sometimes I am able to wear shoes in a regular width, like Reebok, so I was hopeful that the Mizunos would fit).<br /><br />Out of the box, the shoes looked and felt great in the hand, with a striking purple and white color theme.<br /><br />Unfortunately, from the moment I put them on, it was instant discomfort. I have hallux rigidus as well as tailor's bunions on both feet, which means my bone spurs protrude quite a bit. Not only was the shoe too narrow through the toebox, but through the entire middle as well. It was uncomfortable even having them on for just a couple of minutes. There was no mention of the shoe being narrow on the box - only 8.5 (and looking on their website, it does not appear that they manufacture this model in wider widths, or I would be willing to give it another try).<br /><br />Too bad, as the shoes looked and felt very promising on initial inspection.",2.0,0,clothing
"I frequently travel long distance by train on the weekends, and was looking for an easier way to get more bang for my buck as far as packing. So when I had the opportunity to review the Solo New York rolling duffel bag, I was thrilled.<br /><br />Upon first glance, the fabric used is durable, as are the zippers and wheels. There is plenty of storage in the main compartment and side compartments, and I appreciated that there is a separate shoe/laundry compartment. My only nitpick was I wish they had used a stronger material for the black vinyl that covers the bottom/ends of the bag, it feels much cheaper and less sturdy than the main fabric.<br /><br />I love that the bottom of the bag is reinforced; you can fit 40L worth of stuff into this, and even when fully loaded, the bag rolls smoothly and has a very sturdy feel. The telescoping handle makes it a breeze to travel quickly and easily from point a to B, and you will look stylish doing so. And best of all is the fact this is small enough to qualify as a carry-on with most major airlines; win-win.",4.0,2,clothing
"Five stars for looks, unfortunately I found these tremendously uncomfortable from the get go. I have orthotics that I wear in my regular sneakers, but you cannot remove the insoles in these shoes so I tested them out as is. They claim to have gel cushioning, but unfortunately I found these tremendously uncomfortable from the get go. I have orthotics that I wear in my regular sneakers, but you cannot remove the insoles in these shoes. Within 15 minutes of wearing them, I begin to feel pain in my right foot. It felt as though there was no cushioning at all and I was walking directly on the concrete. I tried wearing them a second time all day in Yokohama, and my feet and back were aching and sore within a couple of hours.  These look great, but unfortunately did not provide enough support or cushioning for me.",2.0,0,clothing
Earrings are so vibrant and sparkle.,5.0,2,clothing
Beautiful but was sent the wrong color.<br />It definitely has the brilliance  and sparkle! I reordered and hope to receive the correct color for my daughter’s wedding next week.,4.0,2,clothing
Wanted quality earrings with bling.<br />The stones were okay. I was not impressed with the metal setting.<br />I returned them.,3.0,1,clothing
The materials are nice quality and the shoe is quite comfy. The only reason I gave it a low score is that the shoe is so narrow. If you have wide feet it does that unattractive &#34;gushing&#34; thing. Not the shoe for people with big and wide feet.,3.0,1,clothing
I couldn’t believe all it came with for the price! Such a better deal then any Walmart. My son wears glasses And can still wear the eyes and all the way they are made. This is a awesome costume!,5.0,2,clothing
Super soft & I wore them when it was chilly outside and stayed warm yet when I went inside when it was hot I stayed cool. There so cute on and comfortable!,5.0,2,clothing
"Okay shirt, hope to wear it a lot this summer",4.0,2,clothing
On the small size,3.0,1,clothing
Needs a fly for me,3.0,1,clothing
Nice looking watch for the money,5.0,2,clothing
Nice leather for cold weather driving,5.0,2,clothing
Fit well and comfortable,5.0,2,clothing
Large face and blue background make it easy to read.,5.0,2,clothing
Using the grey pair of gloves for dress.,5.0,2,clothing
"Runs on the small side, I reordered a half size larger.",4.0,2,clothing
"Nice stone, she should like it at Christmas",5.0,2,clothing
"I will gift it, as think it is too thick.",3.0,1,clothing
I like the wider waste strap,4.0,2,clothing
"Totally disappointed, not really compression shots like the others I use to play tennis",3.0,1,clothing
"Not a fan of the three I tie system on the dockers, prefer a slip on style.",4.0,2,clothing
"Nice watch, easy to read",4.0,2,clothing
Great watch for working around the house,4.0,2,clothing
A little disappointed with the fit but nice briefs,4.0,2,clothing
I was pleasantly surprised,5.0,2,clothing
"The toe box seems short, therefore, I ordered a half size larger.  I like the shoes but disappointed with the length fit.",4.0,2,clothing
They stay in place with all moves in tenns,5.0,2,clothing
Nice shirt for tennis but not crazy about color combo.,4.0,2,clothing
"Love them, better support for hardcourt play",5.0,2,clothing
I will wear that all summer long.  Really like they don’t mneed to be tighted,5.0,2,clothing
Clunky looking but fit okay,3.0,1,clothing
Very cheap looking,1.0,0,clothing
"Returned but got a surprise, charged return shipping.",3.0,1,clothing
They were wider than previous Puma I bought.  Returned shoe for credit,3.0,1,clothing
"The shoe was tooooo wide for my feet, returned the shoes for credit.",3.0,1,clothing
Nice one day novelty for a few laughs.,3.0,1,clothing
"Nice gloves for the money, however, I would have appreciated leather palms.",4.0,2,clothing
Nice shoe for the money,5.0,2,clothing
"Too small, returned",3.0,1,clothing
Returned as they were too small,3.0,1,clothing
It is ugly but I was thinking the product was more of a sweater than a satiny shirt.,5.0,2,clothing
It was lighter than the photo.,3.0,1,clothing
They will make nice golf pants.,4.0,2,clothing
"It wasn’t what I really wanted, I will use it for a gift",3.0,1,clothing
She like them but wished I got her yellow gold studs.,4.0,2,clothing
They are golf pants,5.0,2,clothing
"Wear it to play golf, nice color and fit",5.0,2,clothing
Not sure this is real cashmere but it okay,4.0,2,clothing
Nice golf shirt,5.0,2,clothing
The coat is very nice but on the small size. Recommend buying next size up if one ordering,4.0,2,clothing
They fit and were 32 inseam,5.0,2,clothing
"For the money, it is a very nice ratchet belt.",4.0,2,clothing
Very nice watch for the money.,4.0,2,clothing
The interior of the belt was not leather which is disappointing.,3.0,1,clothing
Not what I expected,3.0,1,clothing
Very comfortable,5.0,2,clothing
"The watch looks good.  I was disappointed with the adjustment with the bracelet.  It caused several pins to break removing the adjustment pins.  Other than that, the watch keeps good time.",4.0,2,clothing
Cheap,1.0,0,clothing
Shirt fits fine and I will wear it during colder months.,4.0,2,clothing
The. Case rough and plating dull.  I have no idea how to reduce the band links so it fits. Luckily I bought it as a joke as a Rolex knock off.,1.0,0,clothing
"Lenses were loose and were difficult to keep in frames. In all fairness, the frames had previous prescription lenses which were thicker.",3.0,1,clothing
I returned the shoes.  A size 12 appeared closer to a size 10.  Order a bigger size than you think you need.,3.0,1,clothing
"Material is very cheap and the size is very off. I have been wearing true vintage and reproduction since the 80s I know how a 20s dress should fit, the top portion was great but the drop waistvto hips were not proportioned properly leaving the hipscway too wide,  if the material were better I'd have it tailored but it's a wash. I do not advise buying.",1.0,0,clothing
Lovely and very stylish shoes that are not overpriced. I absolutely adore these snce they are versitile for my Vintage clothing as well as modern dress...,5.0,2,clothing
I just wanted a simple checkbook cover like the one my bank gave me whenever  I received a set of checks.<br />I always keep a few checks in my purse &amp; this cover protects them as they are the duplicate style checks.<br />And I also boyght a second cover for the booklet I started &amp; keep at the house.<br />I am very pleased with these covers &amp; I would definitely buy another if needed.,5.0,2,clothing
My son likes these boots. He is a mechanic and wears them almost everyday. He says they are comfortable and sturdy. He's happy with them.,5.0,2,clothing
This is the 3rd jacket we've ordered. The price this time was about$35 more than we've paid in the past but everything is more expensive these days. Fits great & is durable!,5.0,2,clothing
Good value! My son said he likes them& thru are a good fit. (He wears size 11),5.0,2,clothing
"I ordered the smallest size the 16& it stretches soooo much. The length is great, covers my fupa. The bust is good, it holds everything in. Just too big around the middle but it's kind of clingy so I'll keep it.",3.0,1,clothing
Horrible product,1.0,0,clothing
Bought this for my daughter. She loved it. Fits well and she loved that it had pockets.,5.0,2,clothing
Really loved the picture with the pattern. The pattern I got was not what I ordered. No time to send it back before vacation.,2.0,0,clothing
My daughter loved these quirky socks,5.0,2,clothing
"I bought the largest size they had which supposedly would fit a boot up to a size 13 1/2. I couldn’t even get my hiking boot halfway into it even my tennis shoes would not fit. I believe their idea of shoe size doesn’t conform to American sizes. If you wear a size 10 shoe, or smaller, get the extra large one and your shoe might fit inside it. don’t count on getting any kind of high top shoe into it. You’ll just have to use your own judgment and try them and if they don’t work, you can always return them. I have yet to find anything on the market that will fit over my size 13 hiking boots. I’m sure they’ll work fine for people with smaller feet if they buy the largest one.",2.0,0,clothing
These are very comfortable as helmet liners. They can be worn numerous ways.,5.0,2,clothing
